iter	RMSE
1507	0.7186321643
1508	0.7186321643
1509	0.7186321643
1510	0.7186321643
1511	0.7186321643
1512	0.7186321643
1513	0.7186321643
1514	0.7186321643
1515	0.7186321643
1516	0.7186321643
1517	0.7186321643
1518	0.7186321643
1519	0.7186321643
1520	0.7186321643
1521	0.7186321643
1522	0.7186321643
1523	0.7186321643
1524	0.7186321643
1525	0.7186321643
1526	0.7186321643
1527	0.7186321643
1528	0.7186321643
1529	0.7186321643
1530	0.7186321643
1531	0.7186321643
1532	0.7186321643
1533	0.7186321643
1534	0.7186321643
1535	0.7186321643
1536	0.7186321643
1537	0.7186321643
1538	0.7186321643
1539	0.7186321643
1540	0.7186321643
1541	0.7186321643
1542	0.7186321643
1543	0.7186321643
1544	0.7186321643
1545	0.7186321643
1546	0.7186321643
1547	0.7186321643
1548	0.7186321643
1549	0.7186321643
1550	0.7186321643
1551	0.7186321643
1552	0.7186321643
1553	0.7186321643
1554	0.7186321643
1555	0.7186321643
1556	0.7186321643
1557	0.7186321643
1558	0.7186321643
1559	0.7186321643
1560	0.7186321643
1561	0.7186321643
1562	0.7186321643
1563	0.7186321643
1564	0.7186321643
1565	0.7186321643
1566	0.7186321643
1567	0.7186321643
1568	0.7186321643
1569	0.7186321643
1570	0.7186321643
1571	0.7186321643
1572	0.7186321643
1573	0.7186321643
1574	0.7186321643
1575	0.7186321643
1576	0.7186321643
1577	0.7186321643
1578	0.7186321643
1579	0.7186321643
1580	0.7186321643
1581	0.7186321643
1582	0.7186321643
1583	0.7186321643
1584	0.7186321643
1585	0.7186321643
1586	0.7186321643
1587	0.7186321643
1588	0.7186321643
1589	0.7186321643
1590	0.7186321643
1591	0.7186321643
1592	0.7186321643
1593	0.7186321643
1594	0.7186321643
1595	0.7186321643
1596	0.7186321643
1597	0.7186321643
1598	0.7186321643
1599	0.7186321643
1600	0.7186321643
1601	0.7186321643
1602	0.7186321643
1603	0.7186321643
1604	0.7186321643
1605	0.7186321643
1606	0.7186321643
1607	0.7186321643
1608	0.7186321643
1609	0.7186321643
1610	0.7186321643
1611	0.7186321643
1612	0.7186321643
1613	0.7186321643
1614	0.7186321643
1615	0.7186321643
1616	0.7186321643
1617	0.7186321643
1618	0.7186321643
1619	0.7186321643
1620	0.7186321643
1621	0.7186321643
1622	0.7186321643
1623	0.7186321643
1624	0.7186321643
1625	0.7186321643
1626	0.7186321643
1627	0.7186321643
1628	0.7186321643
1629	0.7186321643
1630	0.7186321643
1631	0.7186321643
1632	0.7186321643
1633	0.7186321643
1634	0.7186321643
1635	0.7186321643
1636	0.7186321643
1637	0.7186321643
1638	0.7186321643
1639	0.7186321643
1640	0.7186321643
1641	0.7186321643
1642	0.7186321643
1643	0.7186321643
1644	0.7186321643
1645	0.7186321643
1646	0.7186321643
1647	0.7186321643
1648	0.7186321643
1649	0.7186321643
1650	0.7186321643
1651	0.7186321643
1652	0.7186321643
1653	0.7186321643
1654	0.7186321643
1655	0.7186321643
1656	0.7186321643
1657	0.7186321643
1658	0.7186321643
1659	0.7186321643
1660	0.7186321643
1661	0.7186321643
1662	0.7186321643
1663	0.7186321643
1664	0.7186321643
1665	0.7186321643
1666	0.7186321643
1667	0.7186321643
1668	0.7186321643
1669	0.7186321643
1670	0.7186321643
1671	0.7186321643
1672	0.7186321643
1673	0.7186321643
1674	0.7186321643
1675	0.7186321643
1676	0.7186321643
1677	0.7186321643
1678	0.7186321643
1679	0.7186321643
1680	0.7186321643
1681	0.7186321643
1682	0.7186321643
1683	0.7186321643
1684	0.7186321643
1685	0.7186321643
1686	0.7186321643
1687	0.7186321643
1688	0.7186321643
1689	0.7186321643
1690	0.7186321643
1691	0.7186321643
1692	0.7186321643
1693	0.7186321643
1694	0.7186321643
1695	0.7186321643
1696	0.7186321643
1697	0.7186321643
1698	0.7186321643
1699	0.7186321643
1700	0.7186321643
1701	0.7186321643
1702	0.7186321643
1703	0.7186321643
1704	0.7186321643
1705	0.7186321643
1706	0.7186321643
1707	0.7186321643
1708	0.7186321643
1709	0.7186321643
1710	0.7186321643
1711	0.7186321643
1712	0.7186321643
1713	0.7186321643
1714	0.7186321643
1715	0.7186321643
1716	0.7186321643
1717	0.7186321643
1718	0.7186321643
1719	0.7186321643
1720	0.7186321643
1721	0.7186321643
1722	0.7186321643
1723	0.7186321643
1724	0.7186321643
1725	0.7186321643
1726	0.7186321643
1727	0.7186321643
1728	0.7186321643
1729	0.7186321643
1730	0.7186321643
1731	0.7186321643
1732	0.7186321643
1733	0.7186321643
1734	0.7186321643
1735	0.7186321643
1736	0.7186321643
1737	0.7186321643
1738	0.7186321643
1739	0.7186321643
1740	0.7186321643
1741	0.7186321643
1742	0.7186321643
1743	0.7186321643
1744	0.7186321643
1745	0.7186321643
1746	0.7186321643
1747	0.7186321643
1748	0.7186321643
1749	0.7186321643
1750	0.7186321643
1751	0.7186321643
1752	0.7186321643
1753	0.7186321643
1754	0.7186321643
1755	0.7186321643
1756	0.7186321643
1757	0.7186321643
1758	0.7186321643
1759	0.7186321643
1760	0.7186321643
1761	0.7186321643
1762	0.7186321643
1763	0.7186321643
1764	0.7186321643
1765	0.7186321643
1766	0.7186321643
1767	0.7186321643
1768	0.7186321643
1769	0.7186321643
1770	0.7186321643
1771	0.7186321643
1772	0.7186321643
1773	0.7186321643
1774	0.7186321643
1775	0.7186321643
1776	0.7186321643
1777	0.7186321643
1778	0.7186321643
1779	0.7186321643
1780	0.7186321643
1781	0.7186321643
1782	0.7186321643
1783	0.7186321643
1784	0.7186321643
1785	0.7186321643
1786	0.7186321643
1787	0.7186321643
1788	0.7186321643
1789	0.7186321643
1790	0.7186321643
1791	0.7186321643
1792	0.7186321643
1793	0.7186321643
1794	0.7186321643
1795	0.7186321643
1796	0.7186321643
1797	0.7186321643
1798	0.7186321643
1799	0.7186321643
1800	0.7186321643
1801	0.7186321643
1802	0.7186321643
1803	0.7186321643
1804	0.7186321643
1805	0.7186321643
1806	0.7186321643
1807	0.7186321643
1808	0.7186321643
1809	0.7186321643
1810	0.7186321643
1811	0.7186321643
1812	0.7186321643
1813	0.7186321643
1814	0.7186321643
1815	0.7186321643
1816	0.7186321643
1817	0.7186321643
1818	0.7186321643
1819	0.7186321643
1820	0.7186321643
1821	0.7186321643
1822	0.7186321643
1823	0.7186321643
1824	0.7186321643
1825	0.7186321643
1826	0.7186321643
1827	0.7186321643
1828	0.7186321643
1829	0.7186321643
1830	0.7186321643
1831	0.7186321643
1832	0.7186321643
1833	0.7186321643
1834	0.7186321643
1835	0.7186321643
1836	0.7186321643
1837	0.7186321643
1838	0.7186321643
1839	0.7186321643
1840	0.7186321643
1841	0.7186321643
1842	0.7186321643
1843	0.7186321643
1844	0.7186321643
1845	0.7186321643
1846	0.7186321643
1847	0.7186321643
1848	0.7186321643
1849	0.7186321643
1850	0.7186321643
1851	0.7186321643
1852	0.7186321643
1853	0.7186321643
1854	0.7186321643
1855	0.7186321643
1856	0.7186321643
1857	0.7186321643
1858	0.7186321643
1859	0.7186321643
1860	0.7186321643
1861	0.7186321643
1862	0.7186321643
1863	0.7186321643
1864	0.7186321643
1865	0.7186321643
1866	0.7186321643
1867	0.7186321643
1868	0.7186321643
1869	0.7186321643
1870	0.7186321643
1871	0.7186321643
1872	0.7186321643
1873	0.7186321643
1874	0.7186321643
1875	0.7186321643
1876	0.7186321643
1877	0.7186321643
1878	0.7186321643
1879	0.7186321643
1880	0.7186321643
1881	0.7186321643
1882	0.7186321643
1883	0.7186321643
1884	0.7186321643
1885	0.7186321643
1886	0.7186321643
1887	0.7186321643
1888	0.7186321643
1889	0.7186321643
1890	0.7186321643
1891	0.7186321643
1892	0.7186321643
1893	0.7186321643
1894	0.7186321643
1895	0.7186321643
1896	0.7186321643
1897	0.7186321643
1898	0.7186321643
1899	0.7186321643
1900	0.7186321643
1901	0.7186321643
1902	0.7186321643
1903	0.7186321643
1904	0.7186321643
1905	0.7186321643
1906	0.7186321643
1907	0.7186321643
1908	0.7186321643
1909	0.7186321643
1910	0.7186321643
1911	0.7186321643
1912	0.7186321643
1913	0.7186321643
1914	0.7186321643
1915	0.7186321643
1916	0.7186321643
1917	0.7186321643
1918	0.7186321643
1919	0.7186321643
1920	0.7186321643
1921	0.7186321643
1922	0.7186321643
1923	0.7186321643
1924	0.7186321643
1925	0.7186321643
1926	0.7186321643
1927	0.7186321643
1928	0.7186321643
1929	0.7186321643
1930	0.7186321643
1931	0.7186321643
1932	0.7186321643
1933	0.7186321643
1934	0.7186321643
1935	0.7186321643
1936	0.7186321643
1937	0.7186321643
1938	0.7186321643
1939	0.7186321643
1940	0.7186321643
1941	0.7186321643
1942	0.7186321643
1943	0.7186321643
1944	0.7186321643
1945	0.7186321643
1946	0.7186321643
1947	0.7186321643
1948	0.7186321643
1949	0.7186321643
1950	0.7186321643
1951	0.7186321643
1952	0.7186321643
1953	0.7186321643
1954	0.7186321643
1955	0.7186321643
1956	0.7186321643
1957	0.7186321643
1958	0.7186321643
1959	0.7186321643
1960	0.7186321643
1961	0.7186321643
1962	0.7186321643
1963	0.7186321643
1964	0.7186321643
1965	0.7186321643
1966	0.7186321643
1967	0.7186321643
1968	0.7186321643
1969	0.7186321643
1970	0.7186321643
1971	0.7186321643
1972	0.7186321643
1973	0.7186321643
1974	0.7186321643
1975	0.7186321643
1976	0.7186321643
1977	0.7186321643
1978	0.7186321643
1979	0.7186321643
1980	0.7186321643
1981	0.7186321643
1982	0.7186321643
1983	0.7186321643
1984	0.7186321643
1985	0.7186321643
1986	0.7186321643
1987	0.7186321643
1988	0.7186321643
1989	0.7186321643
1990	0.7186321643
1991	0.7186321643
1992	0.7186321643
1993	0.7186321643
1994	0.7186321643
1995	0.7186321643
1996	0.7186321643
1997	0.7186321643
1998	0.7186321643
1999	0.7186321643
2000	0.7186321643
2001	0.7186321643
2002	0.7186321643
2003	0.7186321643
2004	0.7186321643
2005	0.7186321643
2006	0.7186321643
2007	0.7186321643
2008	0.7186321643
2009	0.7186321643
2010	0.7186321643
2011	0.7186321643
2012	0.7186321643
2013	0.7186321643
2014	0.7186321643
2015	0.7186321643
2016	0.7186321643
2017	0.7186321643
2018	0.7186321643
2019	0.7186321643
2020	0.7186321643
2021	0.7186321643
2022	0.7186321643
2023	0.7186321643
2024	0.7186321643
2025	0.7186321643
2026	0.7186321643
2027	0.7186321643
2028	0.7186321643
2029	0.7186321643
2030	0.7186321643
2031	0.7186321643
2032	0.7186321643
2033	0.7186321643
2034	0.7186321643
2035	0.7186321643
2036	0.7186321643
2037	0.7186321643
2038	0.7186321643
2039	0.7186321643
2040	0.7186321643
2041	0.7186321643
2042	0.7186321643
2043	0.7186321643
2044	0.7186321643
2045	0.7186321643
2046	0.7186321643
2047	0.7186321643
2048	0.7186321643
2049	0.7186321643
2050	0.7186321643
2051	0.7186321643
2052	0.7186321643
2053	0.7186321643
2054	0.7186321643
2055	0.7186321643
2056	0.7186321643
2057	0.7186321643
2058	0.7186321643
2059	0.7186321643
2060	0.7186321643
2061	0.7186321643
2062	0.7186321643
2063	0.7186321643
2064	0.7186321643
2065	0.7186321643
2066	0.7186321643
2067	0.7186321643
2068	0.7186321643
2069	0.7186321643
2070	0.7186321643
2071	0.7186321643
2072	0.7186321643
2073	0.7186321643
2074	0.7186321643
2075	0.7186321643
2076	0.7186321643
2077	0.7186321643
2078	0.7186321643
2079	0.7186321643
2080	0.7186321643
2081	0.7186321643
2082	0.7186321643
2083	0.7186321643
2084	0.7186321643
2085	0.7186321643
2086	0.7186321643
2087	0.7186321643
2088	0.7186321643
2089	0.7186321643
2090	0.7186321643
2091	0.7186321643
2092	0.7186321643
2093	0.7186321643
2094	0.7186321643
2095	0.7186321643
2096	0.7186321643
2097	0.7186321643
2098	0.7186321643
2099	0.7186321643
2100	0.7186321643
2101	0.7186321643
2102	0.7186321643
2103	0.7186321643
2104	0.7186321643
2105	0.7186321643
2106	0.7186321643
2107	0.7186321643
2108	0.7186321643
2109	0.7186321643
2110	0.7186321643
2111	0.7186321643
2112	0.7186321643
2113	0.7186321643
2114	0.7186321643
2115	0.7186321643
2116	0.7186321643
2117	0.7186321643
2118	0.7186321643
2119	0.7186321643
2120	0.7186321643
2121	0.7186321643
2122	0.7186321643
2123	0.7186321643
2124	0.7186321643
2125	0.7186321643
2126	0.7186321643
2127	0.7186321643
2128	0.7186321643
2129	0.7186321643
2130	0.7186321643
2131	0.7186321643
2132	0.7186321643
2133	0.7186321643
2134	0.7186321643
2135	0.7186321643
2136	0.7186321643
2137	0.7186321643
2138	0.7186321643
2139	0.7186321643
2140	0.7186321643
2141	0.7186321643
2142	0.7186321643
2143	0.7186321643
2144	0.7186321643
2145	0.7186321643
2146	0.7186321643
2147	0.7186321643
2148	0.7186321643
2149	0.7186321643
2150	0.7186321643
2151	0.7186321643
2152	0.7186321643
2153	0.7186321643
2154	0.7186321643
2155	0.7186321643
2156	0.7186321643
2157	0.7186321643
2158	0.7186321643
2159	0.7186321643
2160	0.7186321643
2161	0.7186321643
2162	0.7186321643
2163	0.7186321643
2164	0.7186321643
2165	0.7186321643
2166	0.7186321643
2167	0.7186321643
2168	0.7186321643
2169	0.7186321643
2170	0.7186321643
2171	0.7186321643
2172	0.7186321643
2173	0.7186321643
2174	0.7186321643
2175	0.7186321643
2176	0.7186321643
2177	0.7186321643
2178	0.7186321643
2179	0.7186321643
2180	0.7186321643
2181	0.7186321643
2182	0.7186321643
2183	0.7186321643
2184	0.7186321643
2185	0.7186321643
2186	0.7186321643
2187	0.7186321643
2188	0.7186321643
2189	0.7186321643
2190	0.7186321643
2191	0.7186321643
2192	0.7186321643
2193	0.7186321643
2194	0.7186321643
2195	0.7186321643
2196	0.7186321643
2197	0.7186321643
2198	0.7186321643
2199	0.7186321643
2200	0.7186321643
2201	0.7186321643
2202	0.7186321643
2203	0.7186321643
2204	0.7186321643
2205	0.7186321643
2206	0.7186321643
2207	0.7186321643
2208	0.7186321643
2209	0.7186321643
2210	0.7186321643
2211	0.7186321643
2212	0.7186321643
2213	0.7186321643
2214	0.7186321643
2215	0.7186321643
2216	0.7186321643
2217	0.7186321643
2218	0.7186321643
2219	0.7186321643
2220	0.7186321643
2221	0.7186321643
2222	0.7186321643
2223	0.7186321643
2224	0.7186321643
2225	0.7186321643
2226	0.7186321643
2227	0.7186321643
2228	0.7186321643
2229	0.7186321643
2230	0.7186321643
2231	0.7186321643
2232	0.7186321643
2233	0.7186321643
2234	0.7186321643
2235	0.7186321643
2236	0.7186321643
2237	0.7186321643
2238	0.7186321643
2239	0.7186321643
2240	0.7186321643
2241	0.7186321643
2242	0.7186321643
2243	0.7186321643
2244	0.7186321643
2245	0.7186321643
2246	0.7186321643
2247	0.7186321643
2248	0.7186321643
2249	0.7186321643
2250	0.7186321643
2251	0.7186321643
2252	0.7186321643
2253	0.7186321643
2254	0.7186321643
2255	0.7186321643
2256	0.7186321643
2257	0.7186321643
2258	0.7186321643
2259	0.7186321643
2260	0.7186321643
2261	0.7186321643
2262	0.7186321643
2263	0.7186321643
2264	0.7186321643
2265	0.7186321643
2266	0.7186321643
2267	0.7186321643
2268	0.7186321643
2269	0.7186321643
2270	0.7186321643
2271	0.7186321643
2272	0.7186321643
2273	0.7186321643
2274	0.7186321643
2275	0.7186321643
2276	0.7186321643
2277	0.7186321643
2278	0.7186321643
2279	0.7186321643
2280	0.7186321643
2281	0.7186321643
2282	0.7186321643
2283	0.7186321643
2284	0.7186321643
2285	0.7186321643
2286	0.7186321643
2287	0.7186321643
2288	0.7186321643
2289	0.7186321643
2290	0.7186321643
2291	0.7186321643
2292	0.7186321643
2293	0.7186321643
2294	0.7186321643
2295	0.7186321643
2296	0.7186321643
2297	0.7186321643
2298	0.7186321643
2299	0.7186321643
2300	0.7186321643
2301	0.7186321643
2302	0.7186321643
2303	0.7186321643
2304	0.7186321643
2305	0.7186321643
2306	0.7186321643
2307	0.7186321643
2308	0.7186321643
2309	0.7186321643
2310	0.7186321643
2311	0.7186321643
2312	0.7186321643
2313	0.7186321643
2314	0.7186321643
2315	0.7186321643
2316	0.7186321643
2317	0.7186321643
2318	0.7186321643
2319	0.7186321643
2320	0.7186321643
2321	0.7186321643
2322	0.7186321643
2323	0.7186321643
2324	0.7186321643
2325	0.7186321643
2326	0.7186321643
2327	0.7186321643
2328	0.7186321643
2329	0.7186321643
2330	0.7186321643
2331	0.7186321643
2332	0.7186321643
2333	0.7186321643
2334	0.7186321643
2335	0.7186321643
2336	0.7186321643
2337	0.7186321643
2338	0.7186321643
2339	0.7186321643
2340	0.7186321643
2341	0.7186321643
2342	0.7186321643
2343	0.7186321643
2344	0.7186321643
2345	0.7186321643
2346	0.7186321643
2347	0.7186321643
2348	0.7186321643
2349	0.7186321643
2350	0.7186321643
2351	0.7186321643
2352	0.7186321643
2353	0.7186321643
2354	0.7186321643
2355	0.7186321643
2356	0.7186321643
2357	0.7186321643
2358	0.7186321643
2359	0.7186321643
2360	0.7186321643
2361	0.7186321643
2362	0.7186321643
2363	0.7186321643
2364	0.7186321643
2365	0.7186321643
2366	0.7186321643
2367	0.7186321643
2368	0.7186321643
2369	0.7186321643
2370	0.7186321643
2371	0.7186321643
2372	0.7186321643
2373	0.7186321643
2374	0.7186321643
2375	0.7186321643
2376	0.7186321643
2377	0.7186321643
2378	0.7186321643
2379	0.7186321643
2380	0.7186321643
2381	0.7186321643
2382	0.7186321643
2383	0.7186321643
2384	0.7186321643
2385	0.7186321643
2386	0.7186321643
2387	0.7186321643
2388	0.7186321643
2389	0.7186321643
2390	0.7186321643
2391	0.7186321643
2392	0.7186321643
2393	0.7186321643
2394	0.7186321643
2395	0.7186321643
2396	0.7186321643
2397	0.7186321643
2398	0.7186321643
2399	0.7186321643
2400	0.7186321643
2401	0.7186321643
2402	0.7186321643
2403	0.7186321643
2404	0.7186321643
2405	0.7186321643
2406	0.7186321643
2407	0.7186321643
2408	0.7186321643
2409	0.7186321643
2410	0.7186321643
2411	0.7186321643
2412	0.7186321643
2413	0.7186321643
2414	0.7186321643
2415	0.7186321643
2416	0.7186321643
2417	0.7186321643
2418	0.7186321643
2419	0.7186321643
2420	0.7186321643
2421	0.7186321643
2422	0.7186321643
2423	0.7186321643
2424	0.7186321643
2425	0.7186321643
2426	0.7186321643
2427	0.7186321643
2428	0.7186321643
2429	0.7186321643
2430	0.7186321643
2431	0.7186321643
2432	0.7186321643
2433	0.7186321643
2434	0.7186321643
2435	0.7186321643
2436	0.7186321643
2437	0.7186321643
2438	0.7186321643
2439	0.7186321643
2440	0.7186321643
2441	0.7186321643
2442	0.7186321643
2443	0.7186321643
2444	0.7186321643
2445	0.7186321643
2446	0.7186321643
2447	0.7186321643
2448	0.7186321643
2449	0.7186321643
2450	0.7186321643
2451	0.7186321643
2452	0.7186321643
2453	0.7186321643
2454	0.7186321643
2455	0.7186321643
2456	0.7186321643
2457	0.7186321643
2458	0.7186321643
2459	0.7186321643
2460	0.7186321643
2461	0.7186321643
2462	0.7186321643
2463	0.7186321643
2464	0.7186321643
2465	0.7186321643
2466	0.7186321643
2467	0.7186321643
2468	0.7186321643
2469	0.7186321643
2470	0.7186321643
2471	0.7186321643
2472	0.7186321643
2473	0.7186321643
2474	0.7186321643
2475	0.7186321643
2476	0.7186321643
2477	0.7186321643
2478	0.7186321643
2479	0.7186321643
2480	0.7186321643
2481	0.7186321643
2482	0.7186321643
2483	0.7186321643
2484	0.7186321643
2485	0.7186321643
2486	0.7186321643
2487	0.7186321643
2488	0.7186321643
2489	0.7186321643
2490	0.7186321643
2491	0.7186321643
2492	0.7186321643
2493	0.7186321643
2494	0.7186321643
2495	0.7186321643
2496	0.7186321643
2497	0.7186321643
2498	0.7186321643
2499	0.7186321643
2500	0.7186321643
2501	0.7186321643
2502	0.7186321643
2503	0.7186321643
2504	0.7186321643
2505	0.7186321643
2506	0.7186321643
2507	0.7186321643
2508	0.7186321643
2509	0.7186321643
2510	0.7186321643
2511	0.7186321643
2512	0.7186321643
2513	0.7186321643
2514	0.7186321643
2515	0.7186321643
2516	0.7186321643
2517	0.7186321643
2518	0.7186321643
2519	0.7186321643
2520	0.7186321643
2521	0.7186321643
2522	0.7186321643
2523	0.7186321643
2524	0.7186321643
2525	0.7186321643
2526	0.7186321643
2527	0.7186321643
2528	0.7186321643
2529	0.7186321643
2530	0.7186321643
2531	0.7186321643
2532	0.7186321643
2533	0.7186321643
2534	0.7186321643
2535	0.7186321643
2536	0.7186321643
2537	0.7186321643
2538	0.7186321643
2539	0.7186321643
2540	0.7186321643
2541	0.7186321643
2542	0.7186321643
2543	0.7186321643
2544	0.7186321643
2545	0.7186321643
2546	0.7186321643
2547	0.7186321643
2548	0.7186321643
2549	0.7186321643
2550	0.7186321643
2551	0.7186321643
2552	0.7186321643
2553	0.7186321643
2554	0.7186321643
2555	0.7186321643
2556	0.7186321643
2557	0.7186321643
2558	0.7186321643
2559	0.7186321643
2560	0.7186321643
2561	0.7186321643
2562	0.7186321643
2563	0.7186321643
2564	0.7186321643
2565	0.7186321643
2566	0.7186321643
2567	0.7186321643
2568	0.7186321643
2569	0.7186321643
2570	0.7186321643
2571	0.7186321643
2572	0.7186321643
2573	0.7186321643
2574	0.7186321643
2575	0.7186321643
2576	0.7186321643
2577	0.7186321643
2578	0.7186321643
2579	0.7186321643
2580	0.7186321643
2581	0.7186321643
2582	0.7186321643
2583	0.7186321643
2584	0.7186321643
2585	0.7186321643
2586	0.7186321643
2587	0.7186321643
2588	0.7186321643
2589	0.7186321643
2590	0.7186321643
2591	0.7186321643
2592	0.7186321643
2593	0.7186321643
2594	0.7186321643
2595	0.7186321643
2596	0.7186321643
2597	0.7186321643
2598	0.7186321643
2599	0.7186321643
2600	0.7186321643
2601	0.7186321643
2602	0.7186321643
2603	0.7186321643
2604	0.7186321643
2605	0.7186321643
2606	0.7186321643
2607	0.7186321643
2608	0.7186321643
2609	0.7186321643
2610	0.7186321643
2611	0.7186321643
2612	0.7186321643
2613	0.7186321643
2614	0.7186321643
2615	0.7186321643
2616	0.7186321643
2617	0.7186321643
2618	0.7186321643
2619	0.7186321643
2620	0.7186321643
2621	0.7186321643
2622	0.7186321643
2623	0.7186321643
2624	0.7186321643
2625	0.7186321643
2626	0.7186321643
2627	0.7186321643
2628	0.7186321643
2629	0.7186321643
2630	0.7186321643
2631	0.7186321643
2632	0.7186321643
2633	0.7186321643
2634	0.7186321643
2635	0.7186321643
2636	0.7186321643
2637	0.7186321643
2638	0.7186321643
2639	0.7186321643
2640	0.7186321643
2641	0.7186321643
2642	0.7186321643
2643	0.7186321643
2644	0.7186321643
2645	0.7186321643
2646	0.7186321643
2647	0.7186321643
2648	0.7186321643
2649	0.7186321643
2650	0.7186321643
2651	0.7186321643
2652	0.7186321643
2653	0.7186321643
2654	0.7186321643
2655	0.7186321643
2656	0.7186321643
2657	0.7186321643
2658	0.7186321643
2659	0.7186321643
2660	0.7186321643
2661	0.7186321643
2662	0.7186321643
2663	0.7186321643
2664	0.7186321643
2665	0.7186321643
2666	0.7186321643
2667	0.7186321643
2668	0.7186321643
2669	0.7186321643
2670	0.7186321643
2671	0.7186321643
2672	0.7186321643
2673	0.7186321643
2674	0.7186321643
2675	0.7186321643
2676	0.7186321643
2677	0.7186321643
2678	0.7186321643
2679	0.7186321643
2680	0.7186321643
2681	0.7186321643
2682	0.7186321643
2683	0.7186321643
2684	0.7186321643
2685	0.7186321643
2686	0.7186321643
2687	0.7186321643
2688	0.7186321643
2689	0.7186321643
2690	0.7186321643
2691	0.7186321643
2692	0.7186321643
2693	0.7186321643
2694	0.7186321643
2695	0.7186321643
2696	0.7186321643
2697	0.7186321643
2698	0.7186321643
2699	0.7186321643
2700	0.7186321643
2701	0.7186321643
2702	0.7186321643
2703	0.7186321643
2704	0.7186321643
2705	0.7186321643
2706	0.7186321643
2707	0.7186321643
2708	0.7186321643
2709	0.7186321643
2710	0.7186321643
2711	0.7186321643
2712	0.7186321643
2713	0.7186321643
2714	0.7186321643
2715	0.7186321643
2716	0.7186321643
2717	0.7186321643
2718	0.7186321643
2719	0.7186321643
2720	0.7186321643
2721	0.7186321643
2722	0.7186321643
2723	0.7186321643
2724	0.7186321643
2725	0.7186321643
2726	0.7186321643
2727	0.7186321643
2728	0.7186321643
2729	0.7186321643
2730	0.7186321643
2731	0.7186321643
2732	0.7186321643
2733	0.7186321643
2734	0.7186321643
2735	0.7186321643
2736	0.7186321643
2737	0.7186321643
2738	0.7186321643
2739	0.7186321643
2740	0.7186321643
2741	0.7186321643
2742	0.7186321643
2743	0.7186321643
2744	0.7186321643
2745	0.7186321643
2746	0.7186321643
2747	0.7186321643
2748	0.7186321643
2749	0.7186321643
2750	0.7186321643
2751	0.7186321643
2752	0.7186321643
2753	0.7186321643
2754	0.7186321643
2755	0.7186321643
2756	0.7186321643
2757	0.7186321643
2758	0.7186321643
2759	0.7186321643
2760	0.7186321643
2761	0.7186321643
2762	0.7186321643
2763	0.7186321643
2764	0.7186321643
2765	0.7186321643
2766	0.7186321643
2767	0.7186321643
2768	0.7186321643
2769	0.7186321643
2770	0.7186321643
2771	0.7186321643
2772	0.7186321643
2773	0.7186321643
2774	0.7186321643
2775	0.7186321643
2776	0.7186321643
2777	0.7186321643
2778	0.7186321643
2779	0.7186321643
2780	0.7186321643
2781	0.7186321643
2782	0.7186321643
2783	0.7186321643
2784	0.7186321643
2785	0.7186321643
2786	0.7186321643
2787	0.7186321643
2788	0.7186321643
2789	0.7186321643
2790	0.7186321643
2791	0.7186321643
2792	0.7186321643
2793	0.7186321643
2794	0.7186321643
2795	0.7186321643
2796	0.7186321643
2797	0.7186321643
2798	0.7186321643
2799	0.7186321643
2800	0.7186321643
2801	0.7186321643
2802	0.7186321643
2803	0.7186321643
2804	0.7186321643
2805	0.7186321643
2806	0.7186321643
2807	0.7186321643
2808	0.7186321643
2809	0.7186321643
2810	0.7186321643
2811	0.7186321643
2812	0.7186321643
2813	0.7186321643
2814	0.7186321643
2815	0.7186321643
2816	0.7186321643
2817	0.7186321643
2818	0.7186321643
2819	0.7186321643
2820	0.7186321643
2821	0.7186321643
2822	0.7186321643
2823	0.7186321643
2824	0.7186321643
2825	0.7186321643
2826	0.7186321643
2827	0.7186321643
2828	0.7186321643
2829	0.7186321643
2830	0.7186321643
2831	0.7186321643
2832	0.7186321643
2833	0.7186321643
2834	0.7186321643
2835	0.7186321643
2836	0.7186321643
2837	0.7186321643
2838	0.7186321643
2839	0.7186321643
2840	0.7186321643
2841	0.7186321643
2842	0.7186321643
2843	0.7186321643
2844	0.7186321643
2845	0.7186321643
2846	0.7186321643
2847	0.7186321643
2848	0.7186321643
2849	0.7186321643
2850	0.7186321643
2851	0.7186321643
2852	0.7186321643
2853	0.7186321643
2854	0.7186321643
2855	0.7186321643
2856	0.7186321643
2857	0.7186321643
2858	0.7186321643
2859	0.7186321643
2860	0.7186321643
2861	0.7186321643
2862	0.7186321643
2863	0.7186321643
2864	0.7186321643
2865	0.7186321643
2866	0.7186321643
2867	0.7186321643
2868	0.7186321643
2869	0.7186321643
2870	0.7186321643
2871	0.7186321643
2872	0.7186321643
2873	0.7186321643
2874	0.7186321643
2875	0.7186321643
2876	0.7186321643
2877	0.7186321643
2878	0.7186321643
2879	0.7186321643
2880	0.7186321643
2881	0.7186321643
2882	0.7186321643
2883	0.7186321643
2884	0.7186321643
2885	0.7186321643
2886	0.7186321643
2887	0.7186321643
2888	0.7186321643
2889	0.7186321643
2890	0.7186321643
2891	0.7186321643
2892	0.7186321643
2893	0.7186321643
2894	0.7186321643
2895	0.7186321643
2896	0.7186321643
2897	0.7186321643
2898	0.7186321643
2899	0.7186321643
2900	0.7186321643
2901	0.7186321643
2902	0.7186321643
2903	0.7186321643
2904	0.7186321643
2905	0.7186321643
